cleaned_text,label
we shouldnt be surprised. these same pigs worked with neonazis to unmask antifa protestors. and the local coverage by shit journos like  didnt cover that at all. we had to rely on  for investigative coverage url,toxic
gun control anyone?,normal
im not for gun control....practice reading comprehension first,normal
i am beginning to believe that all liberals are sociopaths. none of the people here believe in rule of law. you have to have evidence of a crime to go any further,normal
because 45 of americans are too lazy to vote.  nonvoters skew liberal. and too many liberals who do vote throw their vote away on 3rd party losers. next question?,toxic
i cant wait to see his maga tat across his chest with a picture of mueller.,normal
im sure he doesnt call his gated communitys private security firm bull connors though. its funny now liberals love privatization of police!,toxic
wonder how many children he molested,toxic
you are amazing. i admire you so much for always being able to raise above the ugliness and hatred. you show us what grace is.,normal
oh you are in england?  your views on gun control stopped mattering in 1776.,toxic
this is the antifa party and all of a sudden they expect us to believe they care about anyone besides themselves. nope.,toxic
antifa caught off guard after getting confronted by the last person they... url via,normal
ouch!,toxic
wonder if he apologized to diamond and silk for calling them a minstrel show?  he should have been fired but there he is making faces.,toxic
which is why its awesome that kavanaugh didnt shake that gun control dads hand.  sorry for kid was killed by a gun but its not the future judges fault it happened...... omg white people in cities are silly,toxic
john podesta is a spirit cooking pedo. heres a photo of him and valerie jarrett in a rather compromising situation.      url,toxic
somebodys terrified.  what will happen when the  public knows the  about what youve been doing?        url,normal
i love the way this pisses off liberals. url,toxic
was? i bet you are still into sloane...she is pretty awesome!!,normal
my auto correct gggrrr she is a crazy witch,toxic
when i turned the speech on it sounded to me like liberals becoming another nasty party with his personal attacks on various individuals.,toxic
crap andor  ..          like  ..     or      and  used as a weapon ..  missed anything?!  maybe?,normal
who she thinks she is to talk to a referee like that and expect everyone to support her! or treat her specially?,normal
another negative democrat who refuses to disappear!,toxic
as my elected mp could you please explain why  is still promoting ideas that the eu have already rejected? weve 6 months to go and nothing appears to be moving onward.  are like the blind leading the blind   url,toxic
getting out of the paris climate agreement is what 64m voters wanted! obama committed us to 100b towards that agreement! we keep paying for the third world countries and we are going broke! it does not help when places like cal. have 3m illegals either!,normal
hes gonna tip him two new assholes,normal
so she cant be effected by the radiation but killed. i hope he mentions lady gaga witch. since she is the only known immortal witch and supreme,toxic
he mike  what country are you living in my country is a constitutional republic not a democracy,normal
2020 election season  trump my dick is the most magnificent dick. just tremendous.   leftists prove it you russian puppet!  trump whips dick out in fit of senility  conservatives vote trump to victory,toxic
the problem of the one and the many in gun control url url,normal
